Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	biotype
18994	P_137098	0.420899999999996	17.5801833333333	3.67748966162772	0.00340132509029244	0.0195234523087254	-2.4919558250483	SPON2	protein_coding
15963	P_122899	0.372933333333325	17.3953083333333	4.22853222008701	0.00129164505604321	0.00904987956462844	-1.50026994217099	ACTG1	protein_coding
16607	P_125909	-0.251800000000006	17.3357833333333	-3.33809506201462	0.00626239356527238	0.031645244803947	-3.11061990006721	RPS19	protein_coding
14921	P_117908	-0.399833333333341	17.3028583333333	-6.11571438167153	6.32381940700465e-05	0.000830358371023434	1.63370900296681	NDUFB10	protein_coding
2082	A_23_P16523	-0.525566666666666	17.2340083333333	-3.73857966899022	0.00305042428685602	0.0179086756238079	-2.38100446750657	GDF15	protein_coding
573	A_23_P100632	-0.452600000000007	17.1820083333333	-5.75602903193504	0.000108150372032211	0.00126816705179248	1.07352152224842	HN1	protein_coding
1831	A_23_P154840	0.312666666666658	17.1798666666667	3.54539080067993	0.00430906204032622	0.0235346244816758	-2.73241631421366	SOD1	protein_coding
1163	A_23_P127426	0.586133333333326	17.1774833333333	7.36735615634376	1.11818699195647e-05	0.000214720567634884	3.44430110582588	TM7SF2	protein_coding
3630	A_23_P344973	0.534499999999987	17.1334416666667	7.69197024293378	7.36631986481836e-06	0.000154872965362268	3.88024242331316	MYL6	protein_coding
17807	P_131352	0.244533333333329	17.0893166666667	3.74537943460011	0.00301374152809361	0.0177527768781347	-2.36866648409004	YWHAB	protein_coding
3166	A_23_P27795	0.688966666666659	17.0887333333333	4.44697899842879	0.000888542363521607	0.00674277400729201	-1.1145463482438	SPINT2	protein_coding
13442	P_111705	0.333933333333324	17.0563833333333	3.62802695561029	0.00371570723833994	0.0209541167795936	-2.58191564588069	PFDN5	protein_coding
5590	A_23_P86021	0.849999999999998	17.0516833333333	5.31174708761838	0.000215161605056197	0.00218503715503217	0.356582304088183	SELENBP1	protein_coding
1456	A_23_P139376	-0.277966666666675	17.0464166666667	-3.66214167700121	0.00349583942402878	0.0199477254405622	-2.51985858759637	RPS3	protein_coding
1607	A_23_P145388	0.396433333333331	17.0429416666667	5.61251061781428	0.000134650398020974	0.00150655281600372	0.84493415007001	MTCH1	protein_coding
1001	A_23_P120364	0.360100000000003	16.9853083333333	3.41467168931589	0.00545281115705839	0.0283583624033276	-2.97084996894493	PPDPF	protein_coding
12339	P_106213	0.555466666666657	16.9828083333333	6.80302240099733	2.38175669861463e-05	0.000385517310822671	2.65409906105997	PSAP	protein_coding
4895	A_23_P56316	-0.436500000000002	16.9732833333333	-3.53445478522167	0.00439455893327309	0.023897331442405	-2.75234964274279	TIMM13	protein_coding
10939	P_100315	-0.518266666666673	16.94695	-3.60383234827325	0.00388020419538808	0.0216773249903369	-2.62595540511553	ENO1	protein_coding
6473	A_24_P203726	-0.311399999999995	16.8969166666667	-3.93047178005453	0.00217190974357586	0.0136645553396885	-2.03389049112343	RP11-169K16.8	processed_pseudogene
11035	P_100674	0.68323333333333	16.8895333333333	4.21268731999144	0.00132747927202108	0.00925358133609853	-1.52843704385732	CAMK2N1	protein_coding
18068	P_132652	0.471533333333323	16.8681833333333	6.59777609856172	3.16728412758916e-05	0.000482374427985016	2.35618137851552	COMT	protein_coding
18599	P_135129	-0.260400000000004	16.867975	-3.079073069394	0.0100233427881953	0.0457645623146044	-3.58277662020362	TKT	protein_coding
16189	P_123936	0.256699999999999	16.8319083333333	3.79436052621228	0.00276257619923261	0.0165649671174634	-2.27986716302762	GPX4	protein_coding
6475	A_24_P204604	-0.287366666666667	16.8294	-3.95120925824222	0.00209410418566106	0.013285253346468	-1.99652692202301	RP11-280O1.2;RP11-306I1.1	antisense;processed_pseudogene
3796	A_23_P358555	-0.380800000000011	16.8274	-3.63641706283563	0.0036603495572703	0.020701785323564	-2.56664900938632	NAA38	protein_coding
14446	P_115998	0.426866666666658	16.7381916666667	5.29239118391337	0.000221847825443722	0.00223892841384161	0.324725960223972	SNRPN	protein_coding
30967	P_237659	-0.390066666666662	16.723525	-3.38358653264669	0.00576775339589794	0.0296456977006154	-3.02758517567802	ATP5G3	protein_coding
15699	P_121722	-0.243633333333335	16.7207333333333	-3.35836338844422	0.00603688705154932	0.0307423474515577	-3.07362443751821	SLC25A39	protein_coding
19247	P_138286	-0.624500000000005	16.7016583333333	-7.8634629113377	5.93800434542294e-06	0.000130916445679858	4.10526173048125	H2AFZ	protein_coding
1746	A_23_P151106	-0.555400000000009	16.6977583333333	-3.68743767458779	0.00334147082610851	0.0192555593211404	-2.47387596579186	PHB2	protein_coding
18936	P_136797	0.733433333333327	16.6767333333333	6.90762001773554	2.06405484847891e-05	0.000344180064039325	2.80373694973701	EIF4A2	protein_coding
15085	P_118577	0.327466666666663	16.6641416666667	4.1392368456671	0.00150761699653143	0.0102460786618986	-1.65931944406659	NSMCE1	protein_coding
5431	A_23_P78888	-0.740733333333338	16.661175	-7.1581015296063	1.47323512707495e-05	0.000264715659978292	3.15616573669459	FBL	protein_coding
6435	A_24_P195794	-0.412333333333343	16.6568	-5.98324320530115	7.68959894902949e-05	0.000969878818007366	1.42950498074457	RP5-867C24.1	processed_pseudogene
13940	P_113746	-0.281833333333338	16.6470166666667	-3.37184416338555	0.00589149182138426	0.0301490884603542	-3.04901810235329	TPT1	protein_coding
6621	A_24_P230130	-0.385200000000001	16.6407	-3.74411143824242	0.00302054738479854	0.0177797221490655	-2.37096704068292	AC009120.8	processed_pseudogene
4603	A_23_P45524	0.279666666666657	16.6389333333333	3.33109357202528	0.00634226852127074	0.0319594977195508	-3.12339936060067	NGFRAP1	protein_coding
11732	P_103552	-0.229400000000002	16.622025	-3.27645437666261	0.00700226513677248	0.0345143284901611	-3.22311727388831	CCT3	protein_coding
14829	P_117483	0.384466666666658	16.6210666666667	4.94677930011362	0.000386568094652985	0.00347352448858717	-0.252608156270274	CIB1	protein_coding
20721	P_144404	0.302633333333329	16.6093333333333	4.0643271961065	0.00171765696513623	0.0113612313398507	-1.79330673164764	TOMM7	protein_coding
11797	P_103976	0.682566666666663	16.607725	5.62112808905728	0.000132879232758675	0.00149101880783389	0.858740923462712	ATP1B1	protein_coding
2798	A_23_P21838	0.349133333333327	16.5997	3.297412291368	0.00674123521835042	0.0335270096529276	-3.18487192905845	CNP	protein_coding
16847	P_127069	0.220633333333328	16.5910833333333	3.3327602125972	0.00632316155172483	0.03188888479537	-3.12035734507858	CHMP2A	protein_coding
4310	A_23_P409945	0.386933333333324	16.5641833333333	4.48923313721169	0.000827099600900464	0.0063616150399506	-1.04052696986985	OAZ1	protein_coding
13731	P_112833	0.519233333333339	16.5513166666667	6.61571487275654	3.08867628523783e-05	0.000472931058607852	2.38244811827908	ERP29	protein_coding
932	A_23_P117955	-0.611366666666658	16.506375	-5.0916724706493	0.000305654007277389	0.00288940459764794	-0.00862369244417316	APRT	protein_coding
17235	P_128803	0.804499999999996	16.499525	3.94924715378293	0.00210134072956763	0.0133195351108141	-2.00006075765365	RNU4ATAC	snRNA
2109	A_23_P166306	-0.441300000000005	16.4991083333333	-3.84606286253153	0.00252077106423661	0.0153946995892289	-2.18628858379241	multiple hits:CBS|FP236240.2	NULL
6200	A_24_P151464	0.327833333333327	16.4894916666667	4.30318092431618	0.00113587953523623	0.00818188957079564	-1.36790211537256	SOD1;SCAF4;AP000254.8	protein_coding;antisense
13242	P_110707	0.397766666666666	16.48615	3.19891473549828	0.00806043254689575	0.0385569052002411	-3.36455026955928	CD9	protein_coding
14408	P_115853	-0.299166666666668	16.4771	-3.96073533814151	0.0020593353523042	0.0131140944684522	-1.9793741550323	CKB	protein_coding
1460	A_23_P139476	0.751866666666659	16.4515416666667	6.68010472559395	2.82322898298102e-05	0.000441601284460019	2.47636921127036	CD63	protein_coding
3676	A_23_P34766	-0.38440000000001	16.4500666666667	-3.3897233610176	0.00570414142845419	0.0293894673575751	-3.0163840510154	multiple hits:EFCAB10|YBX1	NULL
1240	A_23_P130194	-0.657266666666668	16.435525	-6.83147089664974	2.29047953580941e-05	0.000374037395615316	2.69494292897069	PYCR1	protein_coding
15431	P_120307	0.403033333333333	16.4293166666667	4.85042011805413	0.000452648515800696	0.00394729773622198	-0.416382780068671	RNASEK	protein_coding
4733	A_23_P502224	1.00063333333333	16.4289416666667	7.87532345142255	5.85086613778622e-06	0.000129357425264544	4.12069155549473	CYB5R3	protein_coding
4852	A_23_P54477	0.319466666666663	16.417625	3.6196494412838	0.00377183958474465	0.021209156109766	-2.59716213510382	NOP10	protein_coding
14948	P_118008	0.332999999999995	16.4146666666667	4.09327970187815	0.00163308786822596	0.0109147134382107	-1.74146238877863	TCEB2	protein_coding
3437	A_23_P3221	1.57146666666666	16.3585583333333	13.192237208471	2.76392618758486e-08	2.78427440279346e-06	9.64216136146356	SQRDL	protein_coding
38783	P_271938	0.289133333333329	16.3473416666667	3.30063600967064	0.00670196986715735	0.0333757985136576	-3.17898863981731	RPS4Y1	protein_coding
16347	P_124671	0.744533333333328	16.3326416666667	6.086850838945	6.59771785028844e-05	0.000859042909484398	1.58942537544435	TMEM205	protein_coding
6811	A_24_P270144	0.717099999999995	16.3296916666667	5.8275150492352	9.70706361515558e-05	0.0011673050339792	1.18630236137922	CD63;RDH5;RP11-644F5.11;BLOC1S1	protein_coding;antisense
5437	A_23_P79199	-0.456500000000009	16.3296666666667	-3.78479601934364	0.00280986822366886	0.0167888093848139	-2.29719620698263	DBI	protein_coding
19805	P_140354	0.403966666666655	16.3211166666667	4.7337972923073	0.000548849460941968	0.00459597183085081	-0.616176174501637	SKP1	protein_coding
18006	P_132372	0.45013333333333	16.31395	4.28888446080056	0.00116412022538003	0.0083398921525696	-1.39320943339335	CSTB	protein_coding
1116	A_23_P12514	0.782566666666661	16.3054916666667	6.59491590164714	3.1800135858219e-05	0.000483976696480376	2.3519892898507	RHOC	protein_coding
31705	P_241273	-0.345866666666669	16.2838333333333	-4.18500872704817	0.00139257912901699	0.00961448961372409	-1.57769844657173	PSMA7	protein_coding
1614	A_23_P145644	1.2197	16.276225	12.8022290938771	3.82137580967341e-08	3.43494652971982e-06	9.31412259084239	DDC	protein_coding
7254	A_24_P355876	0.533199999999992	16.2727333333333	6.38615561325604	4.27407015638239e-05	0.000607939049809999	2.04298489840802	TMBIM6	protein_coding
1185	A_23_P128147	-0.83183333333333	16.2690583333333	-6.12451909556934	6.24269537284011e-05	0.000821984591080819	1.64719435187944	TUBA1B	protein_coding
1446	A_23_P13899	-0.585266666666669	16.2652666666667	-5.51327126497467	0.00015694918554284	0.00170120649255671	0.685187138329127	GAPDH	protein_coding
5974	A_24_P108451	-0.272800000000011	16.2217	-3.14823692896093	0.00883814600145538	0.0414413105045503	-3.45690093575185	GPI	protein_coding
1186	A_23_P128154	-0.707100000000004	16.2121916666667	-3.79470324042302	0.0027608969460342	0.016556030708102	-2.27924633075367	TUBA1C	protein_coding
3677	A_23_P34767	-0.502733333333339	16.192125	-4.21285339654529	0.00132709836210502	0.00925205345669119	-1.52814168767788	multiple hits:EFCAB10|AL391261.1|YBX1	NULL
1531	A_23_P142310	-0.473933333333342	16.185725	-4.51822712263285	0.000787521173182306	0.00612112539384364	-0.989852615129597	MKNK2	protein_coding
1417	A_23_P137830	-0.301766666666669	16.1775083333333	-3.78458562557938	0.00281091785355037	0.0167945083780946	-2.29757746005568	RP5-882O7.4	processed_pseudogene
15402	P_120205	-0.529633333333333	16.1670833333333	-4.21622799622021	0.00131938303246628	0.00921035394932977	-1.5221407608373	PFN1	protein_coding
18414	P_134238	0.662033333333333	16.162125	5.04596319160358	0.000329055146159497	0.00306109304075909	-0.0852938316606062	RPL15	protein_coding
15797	P_122136	0.234799999999998	16.1384166666667	3.40273822252181	0.00557158954524191	0.0288489243495081	-2.99262961237593	DYNLL2	protein_coding
21097	P_146105	0.277466666666657	16.1282916666667	3.44278806359999	0.00518306251327758	0.0272280878855664	-2.91954063451213	NDUFB2	protein_coding
