Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	circRNA	circbaseID	GeneSymbol
ASCRP3000004	0.630962513000001	5.83690563566667	4.44113697512292	0.0013315784571085	0.0373339396724358	-0.814150368629355	hsa_circRNA_407121	hsa_circ_0135681	MTSS1
ASCRP3000010	-0.622402398333336	6.25024184777778	-4.23509448603221	0.00182957521343016	0.044312335928563	-1.13128148589276	hsa_circRNA_400114	NA	RERE
ASCRP3000021	0.582338596333334	5.57390285211111	4.37001807036247	0.00148491975802909	0.0397102150680755	-0.922943124054402	hsa_circRNA_102997	hsa_circ_0059490	KIF16B
ASCRP3000040	-0.671962547666667	6.14538390355556	-4.10991880299499	0.00222546032566762	0.0496865797551074	-1.32676287008662	hsa_circRNA_102799	hsa_circ_0002076	SEPT10
ASCRP3000044	0.652723419000001	5.62597066888889	5.2756751495561	0.000391176743251731	0.0215673334517362	0.406041871184636	hsa_circRNA_006759	hsa_circ_0006759	WDPCP
ASCRP3000068	-0.893931071666668	6.69868064311111	-7.46614505625197	2.46625452462767e-05	0.00586908424312004	3.1047457602288	hsa_circRNA_060539	hsa_circ_0060539	SDC4
ASCRP3000189	-0.797987700666665	6.16621676322222	-4.56318050872581	0.00110626515187596	0.0337914420371954	-0.629150613101984	hsa_circRNA_016681	hsa_circ_0016681	TMEM63A
ASCRP3000198	0.482937289333334	5.55432288277778	4.19249092701661	0.00195523886276474	0.0461103078398314	-1.19758144762859	hsa_circRNA_086376	hsa_circ_0086376	NFIB
ASCRP3000207	1.109447102	7.14255936366667	5.26446613658839	0.00039740261228409	0.0215673334517362	0.390364382781151	hsa_circRNA_100794	hsa_circ_0003768	PDHX
ASCRP3000215	-0.525701667000001	5.74969279677778	-4.81087165029533	0.000764378495457382	0.0285748696558532	-0.260462640861927	hsa_circRNA_103868	hsa_circ_0072797	SMA
ASCRP3000221	0.894702140000001	7.70388002433333	4.5672646931257	0.00109946385345536	0.0337914420371954	-0.62299715735067	hsa_circRNA_104766	hsa_circ_0001851	UBAP2
ASCRP3000222	0.986329188000001	5.83724840611111	5.29120498830037	0.00038272312637548	0.0215673334517362	0.427730203486416	hsa_circRNA_405026	hsa_circ_0099132	RAB3IP
ASCRP3000251	1.00084800033333	6.69837442444444	4.54131354956966	0.00114344806803902	0.0342979594737831	-0.662138225432804	hsa_circRNA_100719	hsa_circ_0020390	DOCK1
