Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	biotype
22052	P_137098	0.437066666666663	17.5801833333333	3.71012195983978	0.00370043226301321	0.0178191062498137	-2.66512965877676	SPON2	protein_coding
18505	P_122899	0.429233333333336	17.3953083333333	4.65252284532042	0.000787988324066823	0.00510853206460616	-1.05917701958267	ACTG1	protein_coding
1736	A_23_P143958	-0.275166666666667	17.3498416666667	-3.54091362868258	0.00493976934130336	0.022508259070214	-2.96174226820085	RPL22L1	protein_coding
19253	P_125909	-0.349799999999998	17.3357833333333	-4.47842034212987	0.00103945736028323	0.00640209162541916	-1.34851975468163	RPS19	protein_coding
17279	P_117908	-0.411133333333332	17.3028583333333	-5.40813411761673	0.000248904744748228	0.00203319380017775	0.1503136358976	NDUFB10	protein_coding
614	A_23_P100632	-0.566266666666667	17.1820083333333	-6.74304962743046	3.94794765321081e-05	0.000476879755084036	2.09387954205076	HN1	protein_coding
2035	A_23_P154840	0.306866666666672	17.1798666666667	3.27370005706422	0.00783638649512349	0.0327094911354688	-3.43261472653295	SOD1	protein_coding
1277	A_23_P127426	0.419600000000003	17.1774833333333	4.83158469160633	0.00059528921835576	0.00408482968535139	-0.765613615996994	TM7SF2	protein_coding
4092	A_23_P344973	0.547333333333334	17.1334416666667	6.87158543631731	3.34776458201075e-05	0.000419322226453785	2.26824519323286	MYL6	protein_coding
20628	P_131352	0.326499999999999	17.0893166666667	4.26134652068101	0.00147673669587434	0.00849208208928867	-1.71437495900532	YWHAB	protein_coding
3552	A_23_P27795	0.656200000000002	17.0887333333333	5.34764501698458	0.000272143295707624	0.00218660131738469	0.0563726012810006	SPINT2	protein_coding
15540	P_111705	0.384766666666664	17.0563833333333	3.78352941497585	0.00326759336536547	0.0161074029100237	-2.53701199328674	PFDN5	protein_coding
6346	A_23_P86021	0.725866666666665	17.0516833333333	4.43626143947135	0.00111226227080962	0.0067592983770683	-1.41914287727112	SELENBP1	protein_coding
1607	A_23_P139376	-0.462400000000002	17.0464166666667	-5.44277140891882	0.00023655791548351	0.00195263046780622	0.203875868698566	RPS3	protein_coding
1776	A_23_P145388	0.544699999999999	17.0429416666667	7.17764490265541	2.27919959014473e-05	0.000310243366747037	2.67482069762259	MTCH1	protein_coding
1101	A_23_P120364	0.400099999999998	16.9853083333333	3.64747909516339	0.00411671910644216	0.0194423301637196	-2.77474540379412	PPDPF	protein_coding
14195	P_106213	0.718633333333329	16.9828083333333	7.77944272563225	1.10514813484684e-05	0.000177164322502367	3.44018549071644	PSAP	protein_coding
5564	A_23_P56316	-0.50653333333333	16.9732833333333	-3.99843348680134	0.00227820423607278	0.0120431243350948	-2.16437252197079	TIMM13	protein_coding
12556	P_100315	-0.471799999999998	16.94695	-3.24453516762725	0.00824390361995041	0.0340737518960698	-3.48409635071588	ENO1	protein_coding
12670	P_100674	0.715166666666669	16.8895333333333	5.15188929199324	0.000364585578698865	0.00275892262746258	-0.251131432429379	CAMK2N1	protein_coding
20939	P_132652	0.662933333333335	16.8681833333333	8.82881522578933	3.43301103369716e-06	7.27268077105961e-05	4.67480314673008	COMT	protein_coding
21573	P_135129	-0.318533333333331	16.867975	-3.36538072468527	0.0066845866202553	0.0287670274339546	-3.27084487811359	TKT	protein_coding
4286	A_23_P358555	-0.490766666666669	16.8274	-5.13543936485394	0.000373748970630792	0.00281332531654797	-0.277213460709993	NAA38	protein_coding
16716	P_115998	0.377666666666666	16.7381916666667	4.24733963107801	0.00151090423355512	0.00865042642370651	-1.7381663756866	SNRPN	protein_coding
36359	P_237659	-0.481000000000005	16.723525	-3.84207140062999	0.00296025339746291	0.0148828641510067	-2.43512335326993	ATP5G3	protein_coding
18186	P_121722	-0.313866666666666	16.7207333333333	-3.92609392860554	0.00257072508208326	0.0132853513905309	-2.28936939728947	SLC25A39	protein_coding
22358	P_138286	-0.728099999999998	16.7016583333333	-8.26031578602656	6.37818182862302e-06	0.000116735312634737	4.02100895191407	H2AFZ	protein_coding
1925	A_23_P151106	-0.630633333333328	16.6977583333333	-3.98764038074149	0.00231954477068044	0.0122185615432646	-2.18299198566548	PHB2	protein_coding
21984	P_136797	0.775700000000001	16.6767333333333	6.67004504934806	4.33959456406955e-05	0.000512635446006655	1.99387650372046	EIF4A2	protein_coding
17460	P_118577	0.335666666666661	16.6641416666667	4.12741365907655	0.00183968758223136	0.0101403232421728	-1.94272973948994	NSMCE1	protein_coding
6164	A_23_P78888	-0.751100000000001	16.661175	-6.68000452395474	4.28378772912127e-05	0.000507445155739748	2.00756075425337	FBL	protein_coding
16109	P_113746	-0.56506666666667	16.6470166666667	-6.18430626161457	8.28659215581357e-05	0.000850897574495113	1.31027795380164	TPT1	protein_coding
5226	A_23_P45524	0.287533333333329	16.6389333333333	3.4146491257758	0.00613885897848463	0.0268549800491106	-3.1839821881247	NGFRAP1	protein_coding
13496	P_103552	-0.22893333333333	16.622025	-3.08269749274218	0.0109322713809726	0.0428857137086133	-3.76970312216795	CCT3	protein_coding
17169	P_117483	0.399033333333335	16.6210666666667	4.66111619520227	0.000777374181896084	0.00505523944412434	-1.04499405368758	CIB1	protein_coding
24092	P_144404	0.334633333333333	16.6093333333333	3.99009577963187	0.00231007161418054	0.0121770619092139	-2.17875516777389	TOMM7	protein_coding
13574	P_103976	0.602033333333335	16.607725	5.0332758553791	0.000436424430665218	0.00318312710683381	-0.440029242767893	ATP1B1	protein_coding
21521	P_134876	-0.369300000000006	16.605725	-3.5257726284622	0.00506980917131692	0.0229824968022966	-2.98835783361119	APEH	protein_coding
3140	A_23_P21838	0.40216666666667	16.5997	4.37578122965321	0.00122621892411596	0.0073123831945691	-1.52082587686203	CNP	protein_coding
4884	A_23_P409945	0.289099999999998	16.5641833333333	3.13989146684271	0.00989281346466623	0.0395155698669195	-3.66880565398231	OAZ1	protein_coding
15864	P_112833	0.538500000000003	16.5513166666667	6.15620321759723	8.61079806454817e-05	0.000878220234814423	1.26974314136535	ERP29	protein_coding
797	A_23_P107653	-0.278600000000001	16.5078583333333	-3.30319018992574	0.00744524462102654	0.0313779736094771	-3.38056611222891	ETFB	protein_coding
1032	A_23_P117955	-0.729533333333332	16.506375	-6.12542943597561	8.98147691770235e-05	0.000907942935354857	1.22523114798952	APRT	protein_coding
17444	P_118520	-0.26873333333333	16.4981083333333	-3.38793002716808	0.00642888698178019	0.0278678409396466	-3.23108141468889	NDUFAB1	protein_coding
13473	P_103470	0.405100000000001	16.495675	2.99395670736482	0.0127690539610053	0.0485967636646466	-3.92607062855628	RUSC1	protein_coding
7771	A_24_P270728	0.374266666666667	16.4920166666667	3.84939610488856	0.00292397225614377	0.0147325739056323	-2.42239401497528	NUPR1	protein_coding
15300	P_110707	0.462066666666665	16.48615	4.0291760922662	0.00216461464940017	0.011555225228004	-2.1113973335376	CD9	protein_coding
5419	A_23_P50946	-0.245066666666666	16.4845916666667	-3.08974790827204	0.0107983609077363	0.0424687555705646	-3.75726916488904	RAMP1	protein_coding
16678	P_115853	-0.423133333333336	16.4771	-4.94522889072153	0.000499406217728151	0.00354838787218417	-0.581488376363978	CKB	protein_coding
1611	A_23_P139476	0.825900000000003	16.4515416666667	7.03734194968352	2.71463664793283e-05	0.000356017644266018	2.48992986035676	CD63	protein_coding
1365	A_23_P130194	-0.6755	16.435525	-7.13014338004381	2.41754334502203e-05	0.000325285495554468	2.61250326343385	PYCR1	protein_coding
17863	P_120307	0.4116	16.4293166666667	4.66527975496431	0.000772285938763613	0.00502876717027509	-1.03812565743679	RNASEK	protein_coding
5380	A_23_P502224	1.03916666666667	16.4289416666667	7.65601583198547	1.27773414147988e-05	0.000197899194179318	3.28678478568162	CYB5R3	protein_coding
5510	A_23_P54477	0.322499999999994	16.417625	3.5690509116693	0.00470717270243085	0.0216618430112311	-2.91231015056223	NOP10	protein_coding
17306	P_118008	0.329499999999999	16.4146666666667	3.59190843517652	0.00452655999780523	0.0209855047337944	-2.87218290724667	TCEB2	protein_coding
45941	P_310952	-0.327300000000001	16.37035	-3.11365831260287	0.0103565008713975	0.0410452533977649	-3.71509256947071	RPS5	protein_coding
3863	A_23_P3221	1.64859999999999	16.3585583333333	15.4207089141544	1.44677787206987e-08	1.43716449879956e-06	10.3547212910445	SQRDL	protein_coding
